standID;simulation;area;yCoord;xCoord;height;lakeIndex;seaIndex;ddy;maingroup;sitetype;specification;subgroup;mainspecies;NPV_3.0;NPV_3.2;NPV_3.4;NPV_3.6;NPV_3.8;NPV_4.0;NPV_4.2;NPV_4.4;NPV_4.6;NPV_4.8;NPV_5.0;NPV_5.2;NPV_5.4;NPV_5.6;NPV_5.8;NPV_6.0
optiStand;730;1;7215;451;50;0.04;0;1094;1;2;-99;2;2;34674.6367;33780.4023;33015.0664;32356.2578;31786.3184;31291.1191;30859.2285;30481.3066;30149.6445;29857.832;29600.498;29373.1152;29171.8398;28993.3965;28834.9727;28694.1523
