standID;simulation;area;yCoord;xCoord;height;lakeIndex;seaIndex;ddy;maingroup;sitetype;specification;subgroup;mainspecies;NPV_3.0;NPV_3.2;NPV_3.4;NPV_3.6;NPV_3.8;NPV_4.0;NPV_4.2;NPV_4.4;NPV_4.6;NPV_4.8;NPV_5.0;NPV_5.2;NPV_5.4;NPV_5.6;NPV_5.8;NPV_6.0
optiStand;622;1;7215;451;50;0.04;0;1094;1;2;-99;2;2;34669.75;33836.6172;33119.082;32497.3398;31955.752;31481.8066;31065.375;30698.1699;30373.3516;30085.2207;29828.998;29600.6445;29396.7266;29214.3086;29050.8633;28904.2129
