standID;simulation;area;yCoord;xCoord;height;lakeIndex;seaIndex;ddy;maingroup;sitetype;specification;subgroup;mainspecies;NPV_3.0;NPV_3.2;NPV_3.4;NPV_3.6;NPV_3.8;NPV_4.0;NPV_4.2;NPV_4.4;NPV_4.6;NPV_4.8;NPV_5.0;NPV_5.2;NPV_5.4;NPV_5.6;NPV_5.8;NPV_6.0
optiStand;929;1;7215;451;50;0.04;0;1094;1;3;-99;2;2;24815.1816;24182.916;23639.8828;23170.7344;22763.3457;22408.0195;22096.9023;21823.5703;21582.7207;21369.9375;21181.5176;21014.334;20865.7285;20733.4297;20615.4863;20510.2148
