standID;simulation;area;yCoord;xCoord;height;lakeIndex;seaIndex;ddy;maingroup;sitetype;specification;subgroup;mainspecies;NPV_3.0;NPV_3.2;NPV_3.4;NPV_3.6;NPV_3.8;NPV_4.0;NPV_4.2;NPV_4.4;NPV_4.6;NPV_4.8;NPV_5.0;NPV_5.2;NPV_5.4;NPV_5.6;NPV_5.8;NPV_6.0
optiStand;882;1;6693.2;389.8;60;0.009;0.006;1394;1;2;-99;2;2;28671.3145;27592.0605;26639.2227;25791.7383;25032.916;24349.418;23730.418;23167.1016;22652.1758;22179.5762;21744.2188;21341.8281;20968.7637;20621.875;20298.4883;19996.2949
