standID;simulation;area;yCoord;xCoord;height;lakeIndex;seaIndex;ddy;maingroup;sitetype;specification;subgroup;mainspecies;NPV_3.0;NPV_3.2;NPV_3.4;NPV_3.6;NPV_3.8;NPV_4.0;NPV_4.2;NPV_4.4;NPV_4.6;NPV_4.8;NPV_5.0;NPV_5.2;NPV_5.4;NPV_5.6;NPV_5.8;NPV_6.0
optiStand;314;1;6693.2;389.8;60;0.009;0.006;1394;1;2;-99;2;2;39790.4141;38364.8516;37141.0195;36084.0508;35166.4102;34366.0625;33665.1914;33049.2109;32506.1016;32025.8574;31600.0918;31221.7344;30884.7832;30584.1152;30315.3398;30074.6758
