standID,simulation,year,period,DomAge,DomHeight,Hg,BA,N,Dg,mainSpecies,vol,sawVol,pulpVol,biomass,geneticGainDbh,geneticGainH,geneticGainVol,Nretentiontrees,Nseedingtrees,mortalityCumulative,Diversity,decayStemVol,decayStemMass,decayStumpsMass,decayRootsMass,decayBranchesMass,decayRelVol_1,decayRelVol_2,decayRelVol_3,decayRelVol_4,decayRelVol_5,decayRelVol_6,decayRelVol_7,decayRelVol_8,decayRelVol_9,decayClass_1,decayClass_2,decayClass_3,decayClass_4,decayClass_5,decayClass_6,decayClass_7,decayClass_8,decayClass_9,decayVolAsp20,decayVolBL20,agePine,ageSpruce,ageDeciduous,baPine,baSpruce,baDeciduous,dgPine,dgSpruce,dgDeciduous,hgPine,hgSpruce,hgDeciduous,NPine,NSpruce,NDeciduous,volPine,volSpruce,VolDeciduous,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,ba_1,ba_2,ba_3,ba_4,ba_5,ba_6,ba_7,ba_8,ba_9,dg_1,dg_2,dg_3,dg_4,dg_5,dg_6,dg_7,dg_8,dg_9,saw_1,saw_2,saw_3,saw_4,saw_5,saw_6,saw_7,saw_8,saw_9,pulp_1,pulp_2,pulp_3,pulp_4,pulp_5,pulp_6,pulp_7,pulp_8,pulp_9,vol_1,vol_2,vol_3,vol_4,vol_5,vol_6,vol_7,vol_8,vol_9,bioTotUt,bioStemCommUt,bioStemWasteUt,bioBranchesLUt,bioBranchesDUt,bioFoliageUt,bioStumpsUt,bioRootsCUt,bioRootsFUt,bioTot12,bioStemComm12,bioStemWaste12,bioBranchesL12,bioBranchesD12,bioFoliage12,bioStumps12,bioRootsC12,bioRootsF12,bioTot3,bioStemComm3,bioStemWaste3,bioBranchesL3,bioBranchesD3,bioFoliage3,bioStumps3,bioRootsC3,bioRootsF3,bioTot4,bioStemComm4,bioStemWaste4,bioBranchesL4,bioBranchesD4,bioFoliage4,bioStumps4,bioRootsC4,bioRootsF4,RtnTreeAge,RtnTreeHdom,RtnTreeBA,RtnTreeN,RtnTreeDg,RtnTreeMSpec
optiStand,770,40,8,98.8,24.882,19.61,17.32,1167.64,24.71,2,156.97,89.12,59.09,103.01,0,0,0,0,0,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3,0,0,17.3,0,0,24.71,0,0,19.6,0,0,1167.637,0,0,156.974,0,0,1167.637,0,0,0,0,0,0,0,0,17.321,0,0,0,0,0,0,0,0,24.707,0,0,0,0,0,0,0,0,89.12,0,0,0,0,0,0,0,0,59.086,0,0,0,0,0,0,0,0,156.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.007,51.015,3.591,13.423,2.373,8.888,4.854,18.034,0.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiStand,770,44,9,102.8,25.955,20.06,20.25,1337.46,25.33,2,187,108.38,69.27,122.43,0,0,0,0,0,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7,0,0,20.2,0,0,25.33,0,0,20.1,0,0,1337.463,0,0,187.001,0,0,1337.463,0,0,0,0,0,0,0,0,20.247,0,0,0,0,0,0,0,0,25.326,0,0,0,0,0,0,0,0,108.379,0,0,0,0,0,0,0,0,69.268,0,0,0,0,0,0,0,0,187.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.43,62.11,3.833,15.538,2.819,10.16,5.741,21.214,1.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiStand,770,44,9,93,19.403,15.2,10.73,1041.7,17.05,2,81.19,29.2,44.74,58.97,0,0,0,0,0,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4,0,0,10.7,0,0,17.05,0,0,15.2,0,0,1041.7,0,0,81.185,0,0,1041.7,0,0,0,0,0,0,0,0,10.734,0,0,0,0,0,0,0,0,17.048,0,0,0,0,0,0,0,0,29.202,0,0,0,0,0,0,0,0,44.736,0,0,0,0,0,0,0,0,81.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.968,28.339,2.984,7.323,1.442,5.758,2.452,10.058,0.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiStand,770,49,10,98,21.081,16.44,13.45,1027.9,18.63,2,109.18,46.4,56.35,78.28,0,0,0,0,0,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,0,0,13.4,0,0,18.63,0,0,16.4,0,0,1027.9,0,0,109.183,0,0,1027.9,0,0,0,0,0,0,0,0,13.45,0,0,0,0,0,0,0,0,18.633,0,0,0,0,0,0,0,0,46.404,0,0,0,0,0,0,0,0,56.35,0,0,0,0,0,0,0,0,109.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.276,39.511,2.64,9.741,1.867,7.492,3.222,12.943,0.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiStand,770,54,11,102.9,23.074,18.06,16.85,1022.85,20.36,2,149.79,73.57,68.93,104.92,0,0,0,0,0,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.3,0,0,16.9,0,0,20.36,0,0,18.1,0,0,1022.853,0,0,149.786,0,0,1022.853,0,0,0,0,0,0,0,0,16.852,0,0,0,0,0,0,0,0,20.362,0,0,0,0,0,0,0,0,73.568,0,0,0,0,0,0,0,0,68.929,0,0,0,0,0,0,0,0,149.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.924,54.787,2.987,12.857,2.458,9.646,4.257,16.736,1.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiStand,770,58,12,106.9,24.592,18.93,20.23,1216.57,20.98,2,188.98,110.41,70.25,129.66,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.3,0,0,20.2,0,0,20.98,0,0,18.9,0,0,1216.573,0,0,188.977,0,0,1216.573,0,0,0,0,0,0,0,0,20.228,0,0,0,0,0,0,0,0,20.983,0,0,0,0,0,0,0,0,110.406,0,0,0,0,0,0,0,0,70.25,0,0,0,0,0,0,0,0,188.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.663,69.551,3.414,15.297,3.051,11.347,5.212,20.326,1.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiStand,770,58,12,97.7,21.646,16.85,10.84,880.91,17.49,2,93.32,46.6,40.94,66.63,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3,0,0,10.8,0,0,17.49,0,0,16.8,0,0,880.912,0,0,93.32,0,0,880.912,0,0,0,0,0,0,0,0,10.838,0,0,0,0,0,0,0,0,17.488,0,0,0,0,0,0,0,0,46.599,0,0,0,0,0,0,0,0,40.944,0,0,0,0,0,0,0,0,93.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.63,34.669,2.381,7.886,1.613,6.338,2.542,10.395,0.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiStand,770,63,13,102.7,23.345,18.34,13.36,870.17,19.17,2,124.4,73.91,44.97,87.17,0,0,0,0,0,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.9,0,0,13.4,0,0,19.17,0,0,18.3,0,0,870.17,0,0,124.395,0,0,870.17,0,0,0,0,0,0,0,0,13.362,0,0,0,0,0,0,0,0,19.166,0,0,0,0,0,0,0,0,73.911,0,0,0,0,0,0,0,0,44.97,0,0,0,0,0,0,0,0,124.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.171,46.821,2.265,10.347,2.057,8.054,3.312,13.228,1.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiStand,770,68,14,107.8,25.267,19.86,16.86,1046.75,20.78,2,168.92,109.68,52.36,115.52,0,0,0,0,0,8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7,0,0,16.9,0,0,20.78,0,0,19.9,0,0,1046.749,0,0,168.921,0,0,1046.749,0,0,0,0,0,0,0,0,16.863,0,0,0,0,0,0,0,0,20.779,0,0,0,0,0,0,0,0,109.68,0,0,0,0,0,0,0,0,52.362,0,0,0,0,0,0,0,0,168.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.518,63.388,2.826,13.45,2.688,10.086,4.408,17.242,1.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
optiStand,770,73,15,112.8,26.959,20.94,20.89,1217.42,21.8,2,219.74,151.08,60.54,146.88,0,0,0,0,0,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4,0,0,20.9,0,0,21.8,0,0,20.9,0,0,1217.416,0,0,219.74,0,0,1217.416,0,0,0,0,0,0,0,0,20.893,0,0,0,0,0,0,0,0,21.795,0,0,0,0,0,0,0,0,151.079,0,0,0,0,0,0,0,0,60.544,0,0,0,0,0,0,0,0,219.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.876,82.43,3.338,16.522,3.414,12.067,5.626,21.702,1.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
