standID;simulation;area;yCoord;xCoord;height;lakeIndex;seaIndex;ddy;maingroup;sitetype;specification;subgroup;mainspecies;NPV_3.0;NPV_3.2;NPV_3.4;NPV_3.6;NPV_3.8;NPV_4.0;NPV_4.2;NPV_4.4;NPV_4.6;NPV_4.8;NPV_5.0;NPV_5.2;NPV_5.4;NPV_5.6;NPV_5.8;NPV_6.0
optiStand;770;1;6693.2;389.8;60;0.009;0.006;1394;1;3;-99;2;2;22298.6367;21404.3477;20616.8535;19918.3203;19294.6133;18734.4629;18228.7012;17769.8848;17351.8203;16969.3945;16618.3066;16294.9326;15996.1797;15719.4131;15462.3525;15223.0254
