standID;simulation;area;yCoord;xCoord;height;lakeIndex;seaIndex;ddy;maingroup;sitetype;specification;subgroup;mainspecies;NPV_3.0;NPV_3.2;NPV_3.4;NPV_3.6;NPV_3.8;NPV_4.0;NPV_4.2;NPV_4.4;NPV_4.6;NPV_4.8;NPV_5.0;NPV_5.2;NPV_5.4;NPV_5.6;NPV_5.8;NPV_6.0
optiStand;452;1;6693.2;389.8;60;0.009;0.006;1394;1;3;-99;2;2;30182.2051;29171.1484;28298.4551;27540.5234;26878.709;26298.0977;25786.6113;25334.3691;24933.207;24576.3281;24258.0234;23973.4688;23718.5605;23489.7852;23284.1211;23098.957
