standID;simulation;year;period;DomAge;DomHeight;Hg;BA;N;Dg;mainSpecies;vol;sawVol;pulpVol;biomass;geneticGainDbh;geneticGainH;geneticGainVol;Nretentiontrees;Nseedingtrees;mortalityCumulative;Diversity;decayStemVol;decayStemMass;decayStumpsMass;decayRootsMass;decayBranchesMass;decayRelVol_1;decayRelVol_2;decayRelVol_3;decayRelVol_4;decayRelVol_5;decayRelVol_6;decayRelVol_7;decayRelVol_8;decayRelVol_9;decayClass_1;decayClass_2;decayClass_3;decayClass_4;decayClass_5;decayClass_6;decayClass_7;decayClass_8;decayClass_9;decayVolAsp20;decayVolBL20;agePine;ageSpruce;ageDeciduous;baPine;baSpruce;baDeciduous;dgPine;dgSpruce;dgDeciduous;hgPine;hgSpruce;hgDeciduous;NPine;NSpruce;NDeciduous;volPine;volSpruce;VolDeciduous;n_1;n_2;n_3;n_4;n_5;n_6;n_7;n_8;n_9;ba_1;ba_2;ba_3;ba_4;ba_5;ba_6;ba_7;ba_8;ba_9;dg_1;dg_2;dg_3;dg_4;dg_5;dg_6;dg_7;dg_8;dg_9;saw_1;saw_2;saw_3;saw_4;saw_5;saw_6;saw_7;saw_8;saw_9;pulp_1;pulp_2;pulp_3;pulp_4;pulp_5;pulp_6;pulp_7;pulp_8;pulp_9;vol_1;vol_2;vol_3;vol_4;vol_5;vol_6;vol_7;vol_8;vol_9;bioTotUt;bioStemCommUt;bioStemWasteUt;bioBranchesLUt;bioBranchesDUt;bioFoliageUt;bioStumpsUt;bioRootsCUt;bioRootsFUt;bioTot12;bioStemComm12;bioStemWaste12;bioBranchesL12;bioBranchesD12;bioFoliage12;bioStumps12;bioRootsC12;bioRootsF12;bioTot3;bioStemComm3;bioStemWaste3;bioBranchesL3;bioBranchesD3;bioFoliage3;bioStumps3;bioRootsC3;bioRootsF3;bioTot4;bioStemComm4;bioStemWaste4;bioBranchesL4;bioBranchesD4;bioFoliage4;bioStumps4;bioRootsC4;bioRootsF4;RtnTreeAge;RtnTreeHdom;RtnTreeBA;RtnTreeN;RtnTreeDg;RtnTreeMSpec
optiStand;948;0;0;65;33.469;29.02;32.67;519.24;30.3;2;458.03;346.87;108.73;293.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;32.7;0;0;30.3;0;0;29;0;0;519.244;0;0;458.028;0;0;519.244;0;0;0;0;0;0;0;0;32.671;0;0;0;0;0;0;0;0;30.301;0;0;0;0;0;0;0;0;346.874;0;0;0;0;0;0;0;0;108.734;0;0;0;0;0;0;0;0;458.028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293.786;188.678;1.002;29.781;6.091;18.489;10.957;38.788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
optiStand;948;0;0;65;29.939;27.3;13.18;247.93;27.99;2;176.66;129.51;45.95;113.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;13.2;0;0;27.99;0;0;27.3;0;0;247.926;0;0;176.657;0;0;247.926;0;0;0;0;0;0;0;0;13.178;0;0;0;0;0;0;0;0;27.988;0;0;0;0;0;0;0;0;129.513;0;0;0;0;0;0;0;0;45.952;0;0;0;0;0;0;0;0;176.657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113.759;72.664;0.494;11.395;2.432;7.422;4.189;15.163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
optiStand;948;10;2;75;31.409;27.22;19.54;837.4;30.33;2;253.3;189.53;57.75;96.08;0;0;0;0;0;1.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.7;0;0;19.5;0;0;30.33;0;0;27.2;0;0;837.401;0;0;253.299;0;0;837.401;0;0;0;0;0;0;0;0;19.536;0;0;0;0;0;0;0;0;30.33;0;0;0;0;0;0;0;0;189.533;0;0;0;0;0;0;0;0;57.748;0;0;0;0;0;0;0;0;253.299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.081;32.543;2.229;17.545;3.364;10.623;6.518;23.025;0.234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
optiStand;948;12;3;77;31.684;25.25;23.46;1536.06;28.54;2;281.18;202.71;67.06;122.91;0;0;0;0;0;2.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.2;0;0;23.5;0;0;28.54;0;0;25.2;0;0;1536.062;0;0;281.18;0;0;1536.062;0;0;0;0;0;0;0;0;23.463;0;0;0;0;0;0;0;0;28.544;0;0;0;0;0;0;0;0;202.712;0;0;0;0;0;0;0;0;67.063;0;0;0;0;0;0;0;0;281.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122.914;47.253;4.471;20.206;3.832;12.474;7.492;26.833;0.351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
optiStand;948;12;3;77;28.674;22.11;13.18;1304.72;24.46;2;141.15;94.76;36.52;67.19;0;0;0;0;0;2.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.2;0;0;13.2;0;0;24.46;0;0;22.1;0;0;1304.717;0;0;141.153;0;0;1304.717;0;0;0;0;0;0;0;0;13.178;0;0;0;0;0;0;0;0;24.456;0;0;0;0;0;0;0;0;94.761;0;0;0;0;0;0;0;0;36.522;0;0;0;0;0;0;0;0;141.153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67.193;25.339;3.949;10.523;2.053;6.997;3.83;14.277;0.225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
optiStand;948;17;4;82;29.482;22.33;16.44;1277.64;26.2;2;173.2;115.37;48.45;91.96;0;0;0;0;0;3.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.2;0;0;16.4;0;0;26.2;0;0;22.3;0;0;1277.641;0;0;173.203;0;0;1277.641;0;0;0;0;0;0;0;0;16.44;0;0;0;0;0;0;0;0;26.204;0;0;0;0;0;0;0;0;115.369;0;0;0;0;0;0;0;0;48.445;0;0;0;0;0;0;0;0;173.203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91.963;40.34;3.777;13.493;2.458;8.651;4.913;17.958;0.373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
optiStand;948;22;5;87;30.412;22.46;20.78;1227.88;27.61;2;215.2;139.12;67.33;121.23;0;0;0;0;0;4.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73.3;0;0;20.8;0;0;27.61;0;0;22.5;0;0;1227.876;0;0;215.202;0;0;1227.876;0;0;0;0;0;0;0;0;20.781;0;0;0;0;0;0;0;0;27.614;0;0;0;0;0;0;0;0;139.123;0;0;0;0;0;0;0;0;67.328;0;0;0;0;0;0;0;0;215.202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121.234;57.07;3.504;17.252;3.002;10.731;6.327;22.78;0.569;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
optiStand;948;22;5;76.5;24.17;18.42;13.76;1433.52;22.05;2;120.66;66.28;45.04;74.51;0;0;0;0;0;4.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.4;0;0;13.8;0;0;22.05;0;0;18.4;0;0;1433.518;0;0;120.657;0;0;1433.518;0;0;0;0;0;0;0;0;13.765;0;0;0;0;0;0;0;0;22.05;0;0;0;0;0;0;0;0;66.279;0;0;0;0;0;0;0;0;45.041;0;0;0;0;0;0;0;0;120.657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.506;33.042;3.78;10.444;1.858;7.263;3.672;14.034;0.413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
optiStand;948;27;6;81.4;25.217;18.81;17.22;1386.93;23.51;2;150.99;78.32;63.2;96.27;0;0;0;0;0;5.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.4;0;0;17.2;0;0;23.51;0;0;18.8;0;0;1386.93;0;0;150.993;0;0;1386.93;0;0;0;0;0;0;0;0;17.225;0;0;0;0;0;0;0;0;23.511;0;0;0;0;0;0;0;0;78.318;0;0;0;0;0;0;0;0;63.2;0;0;0;0;0;0;0;0;150.993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.274;44.465;3.848;13.487;2.285;9.112;4.717;17.744;0.617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
optiStand;948;32;7;86.4;26.501;19.52;21.48;1334;25.05;2;192.36;101.55;82.23;124.07;0;0;0;0;0;6.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74.5;0;0;21.5;0;0;25.05;0;0;19.5;0;0;1333.996;0;0;192.362;0;0;1333.996;0;0;0;0;0;0;0;0;21.484;0;0;0;0;0;0;0;0;25.045;0;0;0;0;0;0;0;0;101.547;0;0;0;0;0;0;0;0;82.226;0;0;0;0;0;0;0;0;192.362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124.073;60.14;3.477;17.052;2.864;11.141;6.065;22.468;0.867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
